Event_ID,Timestamp,Vehicle_Type,Speed_kmh,Latitude,Longitude,Event_Type,Severity,Traffic_Density
15475,2024-12-29 06:51:19,Bicycle,89,51.188743,71.403666,Accident,High,94.79
15476,2024-12-29 07:20:57,Motorcycle,105,51.154653,71.473079,Normal,Low,55.84
15477,2024-12-29 07:32:57,Car,79,51.1924,71.415107,Normal,Low,54.0
15478,2024-12-29 07:55:12,Bicycle,0,51.172177,71.394446,Normal,Low,58.54
15479,2024-12-29 08:04:20,Car,25,51.084991,71.411835,Normal,Low,62.68
15480,2024-12-29 08:06:33,Bicycle,94,51.164761,71.476539,Normal,Low,57.56
15481,2024-12-29 08:09:59,Motorcycle,80,51.170707,71.419946,Normal,Low,60.9
15482,2024-12-29 08:11:46,Truck,87,51.131183,71.482331,Normal,Low,57.53
15483,2024-12-29 08:24:05,Bus,27,51.145786,71.49745,Congestion,High,139.23
15484,2024-12-29 08:25:46,Bus,72,51.175656,71.437525,Normal,Low,62.29
15485,2024-12-29 08:27:47,Bus,54,51.119961,71.570742,Sudden De-celeration,High,86.72
15486,2024-12-29 08:48:57,Bicycle,38,51.196716,71.427406,Normal,Low,60.79
15487,2024-12-29 09:03:32,Bicycle,37,51.145607,71.507456,Normal,Low,63.09
15488,2024-12-29 09:04:39,Car,7,51.142227,71.4025,Accident,High,94.9
15489,2024-12-29 09:05:47,Motorcycle,36,51.179374,71.423149,Normal,Low,57.18
15490,2024-12-29 09:17:30,Bicycle,51,51.16252,71.483173,Normal,Low,64.12
15491,2024-12-29 09:30:28,Bicycle,113,51.135936,71.548692,Normal,Low,57.54
15492,2024-12-29 09:40:36,Bicycle,43,51.091954,71.426186,Congestion,High,150.25
15493,2024-12-29 09:47:33,Truck,31,51.167786,71.446991,Normal,Low,59.73
15494,2024-12-29 09:53:28,Truck,39,51.129152,71.477654,Normal,Low,67.01
15495,2024-12-29 09:54:20,Motorcycle,74,51.198861,71.355951,Normal,Low,60.81
15496,2024-12-29 09:55:05,Truck,77,51.175933,71.396266,Normal,Low,60.25
15497,2024-12-29 09:57:33,Car,59,51.147159,71.512514,Congestion,High,157.55
15498,2024-12-29 09:58:06,Bus,52,51.161375,71.410326,Normal,Low,63.09
15499,2024-12-29 10:10:04,Truck,113,51.188749,71.445998,Normal,Low,61.64
15500,2024-12-29 10:10:40,Bus,112,51.182797,71.400793,Congestion,High,131.64
15501,2024-12-29 10:42:27,Bicycle,59,51.105924,71.450508,Normal,Low,71.19
15502,2024-12-29 11:14:32,Car,111,51.192293,71.462486,Normal,Low,63.67
15503,2024-12-29 12:33:28,Motorcycle,37,51.166291,71.452106,Normal,Low,69.0
15504,2024-12-29 12:36:37,Motorcycle,36,51.139778,71.500198,Congestion,High,132.58
15505,2024-12-29 14:43:57,Car,36,51.091682,71.442187,Normal,Low,47.61
15506,2024-12-29 14:53:12,Bus,10,51.192925,71.366103,Normal,Low,40.99
15507,2024-12-29 15:02:27,Car,119,51.104001,71.445966,Congestion,High,93.3
15508,2024-12-29 15:43:39,Bus,31,51.177566,71.389657,Normal,Low,25.98
15509,2024-12-29 15:46:58,Car,1,51.110667,71.418071,Normal,Low,31.85
15510,2024-12-29 15:52:49,Bicycle,26,51.233218,71.554614,Accident,Medium,54.36
15511,2024-12-29 16:04:49,Car,57,51.130133,71.434481,Normal,Low,27.97
15512,2024-12-29 16:17:00,Motorcycle,56,51.192806,71.436975,Sudden De-celeration,Medium,51.72
15513,2024-12-29 16:43:27,Truck,70,51.104962,71.452104,Normal,Low,16.39
15514,2024-12-29 17:01:24,Motorcycle,117,51.08702,71.484061,Normal,Low,10.54
15515,2024-12-29 17:03:05,Truck,74,51.125574,71.537576,Normal,Low,12.4
15516,2024-12-29 17:08:49,Truck,13,51.139585,71.363623,Sudden De-celeration,Low,23.79
15517,2024-12-29 17:09:26,Motorcycle,78,51.13852,71.396877,Normal,Low,9.08
15518,2024-12-29 17:11:45,Motorcycle,101,51.145355,71.473004,Normal,Low,8.91
15519,2024-12-29 17:20:13,Motorcycle,93,51.168066,71.498311,Normal,Low,9.74
15520,2024-12-29 17:24:27,Bicycle,60,51.114544,71.502139,Normal,Low,8.68
15521,2024-12-29 17:36:10,Motorcycle,25,51.174785,71.419017,Normal,Low,2.89
15522,2024-12-29 17:48:55,Bus,67,51.14631,71.414089,Normal,Low,5.72
15523,2024-12-29 17:57:01,Motorcycle,21,51.12917,71.507144,Normal,Low,6.64
15524,2024-12-29 18:07:12,Car,75,51.190744,71.336686,Normal,Low,4.76
15525,2024-12-29 18:25:48,Motorcycle,70,51.135841,71.540695,Normal,Low,2.74
15526,2024-12-29 18:35:30,Motorcycle,56,51.093668,71.446934,Normal,Low,2.17
15527,2024-12-29 18:44:16,Truck,70,51.152768,71.370765,Normal,Low,3.97
15528,2024-12-29 18:52:54,Car,59,51.110216,71.499564,Normal,Low,7.28
15529,2024-12-29 19:16:32,Car,13,51.160601,71.408962,Normal,Low,5.15
15530,2024-12-29 19:52:26,Truck,11,51.146053,71.508364,Normal,Low,6.26
15531,2024-12-29 20:04:14,Truck,42,51.202201,71.386866,Accident,Low,39.26
15532,2024-12-29 20:31:19,Truck,69,51.17579,71.397016,Normal,Low,14.82
15533,2024-12-29 20:55:59,Motorcycle,37,51.113804,71.507591,Normal,Low,13.03
15534,2024-12-29 20:58:13,Bicycle,14,51.159196,71.410972,Normal,Low,19.41
15535,2024-12-29 21:38:35,Motorcycle,41,51.130065,71.381247,Normal,Low,29.53
15536,2024-12-29 22:02:38,Bicycle,86,51.154623,71.45217,Normal,Low,30.58
15537,2024-12-29 22:02:39,Truck,68,51.180568,71.399558,Normal,Low,36.13
15538,2024-12-29 22:54:36,Motorcycle,31,51.143523,71.367382,Normal,Low,54.66
15539,2024-12-29 22:56:11,Bicycle,44,51.173929,71.421144,Normal,Low,47.33
15540,2024-12-29 23:28:58,Truck,8,51.183243,71.44381,Normal,Low,61.12
15541,2024-12-30 00:16:52,Car,37,51.143215,71.507629,Normal,Low,70.4
15542,2024-12-30 01:29:25,Motorcycle,25,51.142186,71.489984,Normal,Low,85.16
15543,2024-12-30 01:54:49,Motorcycle,63,51.136751,71.521986,Normal,Low,80.03
15544,2024-12-30 02:39:05,Motorcycle,86,51.204155,71.376026,Normal,Low,79.66
15545,2024-12-30 03:06:11,Car,36,51.18915,71.445094,Normal,Low,83.12
15546,2024-12-30 03:25:28,Car,68,51.178452,71.38626,Normal,Low,81.29
15547,2024-12-30 03:41:22,Motorcycle,31,51.142976,71.576372,Congestion,High,170.64
15548,2024-12-30 03:53:41,Car,97,51.202838,71.384918,Normal,Low,77.44
15549,2024-12-30 04:09:20,Car,37,51.184842,71.32879,Normal,Low,73.9
15550,2024-12-30 04:12:40,Motorcycle,15,51.189133,71.369676,Congestion,High,126.49
15551,2024-12-30 04:24:36,Bus,81,51.136884,71.412495,Normal,Low,77.22
15552,2024-12-30 05:14:43,Truck,113,51.133182,71.437856,Normal,Low,69.75
15553,2024-12-30 05:51:03,Motorcycle,104,51.138298,71.409007,Normal,Low,62.2
15554,2024-12-30 05:52:35,Bus,80,51.159782,71.471851,Normal,Low,65.4
15555,2024-12-30 07:01:39,Motorcycle,33,51.153485,71.506863,Normal,Low,62.15
15556,2024-12-30 07:12:51,Bicycle,28,51.170982,71.368406,Normal,Low,60.81
15557,2024-12-30 07:26:54,Car,92,51.12432,71.421002,Normal,Low,53.53
15558,2024-12-30 08:02:37,Bicycle,51,51.155688,71.454859,Normal,Low,58.82
15559,2024-12-30 08:05:43,Bicycle,10,51.100006,71.427734,Normal,Low,59.76
15560,2024-12-30 08:10:09,Truck,52,51.127665,71.473467,Normal,Low,56.95
15561,2024-12-30 08:17:45,Car,20,51.182846,71.422281,Normal,Low,54.02
15562,2024-12-30 08:25:26,Truck,81,51.159711,71.47205,Normal,Low,57.01
15563,2024-12-30 08:31:07,Bicycle,33,51.143514,71.476192,Normal,Low,57.46
15564,2024-12-30 08:32:42,Truck,48,51.115323,71.439897,Normal,Low,59.19
15565,2024-12-30 08:33:44,Bicycle,41,51.203136,71.37496,Normal,Low,61.31
15566,2024-12-30 08:39:03,Bus,70,51.155129,71.346614,Normal,Low,62.37
15567,2024-12-30 09:01:56,Bicycle,42,51.140654,71.480766,Normal,Low,59.67
15568,2024-12-30 09:01:59,Truck,84,51.126098,71.481429,Normal,Low,62.61
15569,2024-12-30 09:11:34,Truck,103,51.165807,71.429701,Normal,Low,64.69
15570,2024-12-30 09:13:40,Motorcycle,94,51.149735,71.410608,Normal,Low,63.65
15571,2024-12-30 09:18:57,Motorcycle,79,51.15672,71.499213,Normal,Low,58.47
15572,2024-12-30 09:25:24,Car,65,51.171621,71.399825,Normal,Low,59.81
15573,2024-12-30 09:27:23,Truck,37,51.196754,71.397166,Normal,Low,61.92
15574,2024-12-30 09:29:04,Bus,63,51.200281,71.352986,Normal,Low,63.09
15575,2024-12-30 09:33:13,Bus,16,51.138543,71.369864,Normal,Low,65.28
15576,2024-12-30 09:40:04,Car,27,51.089714,71.448659,Normal,Low,62.74
15577,2024-12-30 10:44:10,Bicycle,58,51.11096,71.442932,Normal,Low,62.88
15578,2024-12-30 10:58:42,Truck,21,51.155404,71.41196,Normal,Low,66.64
15579,2024-12-30 11:27:01,Motorcycle,64,51.136077,71.560754,Normal,Low,66.08
15580,2024-12-30 13:02:53,Bus,37,51.130619,71.511402,Normal,Low,58.47
15581,2024-12-30 13:08:14,Car,103,51.112492,71.438644,Normal,Low,59.7
15582,2024-12-30 13:56:45,Truck,59,51.104755,71.508855,Normal,Low,52.3
15583,2024-12-30 14:48:57,Motorcycle,59,51.131233,71.470956,Normal,Low,38.97
15584,2024-12-30 14:50:00,Car,107,51.131313,71.516103,Normal,Low,40.48
15585,2024-12-30 14:59:25,Bus,48,51.179395,71.423326,Normal,Low,43.44
15586,2024-12-30 15:31:42,Bicycle,20,51.130084,71.454804,Normal,Low,30.1
15587,2024-12-30 15:56:03,Truck,41,51.118275,71.510249,Normal,Low,22.19
15588,2024-12-30 16:33:26,Bicycle,118,51.116761,71.434631,Normal,Low,16.85
15589,2024-12-30 16:58:48,Bus,110,51.147973,71.530825,Normal,Low,9.1
15590,2024-12-30 16:59:12,Motorcycle,112,51.120416,71.499365,Normal,Low,13.48
15591,2024-12-30 17:02:26,Truck,43,51.183767,71.445409,Normal,Low,6.9
15592,2024-12-30 17:05:50,Truck,47,51.145996,71.408985,Normal,Low,14.41
15593,2024-12-30 17:14:23,Bus,6,51.093449,71.442037,Normal,Low,7.77
15594,2024-12-30 17:18:32,Motorcycle,106,51.144291,71.457918,Normal,Low,8.47
15595,2024-12-30 17:24:13,Truck,109,51.229753,71.545661,Normal,Low,12.42
15596,2024-12-30 17:25:51,Truck,51,51.185257,71.494398,Normal,Low,10.7
15597,2024-12-30 17:26:11,Motorcycle,19,51.151695,71.542099,Normal,Low,3.53
15598,2024-12-30 17:49:53,Car,90,51.180646,71.376968,Normal,Low,8.89
15599,2024-12-30 17:49:57,Bicycle,49,51.124404,71.500088,Normal,Low,2.78
15600,2024-12-30 17:51:14,Truck,38,51.134547,71.368333,Normal,Low,0.62
15601,2024-12-30 17:55:36,Truck,62,51.151389,71.369989,Normal,Low,9.45
15602,2024-12-30 17:55:51,Motorcycle,84,51.131557,71.444532,Normal,Low,3.46
15603,2024-12-30 17:58:15,Bus,56,51.156179,71.455893,Normal,Low,1.34
15604,2024-12-30 17:58:22,Bicycle,36,51.141889,71.485942,Congestion,High,100.24
15605,2024-12-30 18:03:25,Bicycle,86,51.13304,71.436521,Normal,Low,1.12
15606,2024-12-30 18:09:17,Motorcycle,96,51.199347,71.390307,Normal,Low,7.62
15607,2024-12-30 18:10:46,Bus,113,51.150776,71.426635,Normal,Low,0.63
15608,2024-12-30 18:20:48,Motorcycle,15,51.137456,71.407226,Normal,Low,0.5
15609,2024-12-30 18:23:06,Bus,104,51.15883,71.438677,Normal,Low,1.0
15610,2024-12-30 18:23:07,Car,86,51.143757,71.445016,Normal,Low,4.68
15611,2024-12-30 18:26:04,Truck,55,51.118379,71.398789,Accident,Medium,49.53
15612,2024-12-30 18:30:29,Bus,97,51.126304,71.477694,Normal,Low,1.75
15613,2024-12-30 18:37:24,Bicycle,73,51.159886,71.441993,Normal,Low,1.22
15614,2024-12-30 18:39:07,Truck,28,51.151096,71.419437,Normal,Low,0.66
15615,2024-12-30 18:42:04,Motorcycle,39,51.17488,71.428625,Normal,Low,2.89
15616,2024-12-30 18:43:04,Bus,87,51.129606,71.413729,Normal,Low,9.32
15617,2024-12-30 18:51:07,Bicycle,96,51.119183,71.502147,Normal,Low,3.25
15618,2024-12-30 18:52:49,Motorcycle,80,51.165841,71.453526,Normal,Low,7.82
15619,2024-12-30 19:07:00,Motorcycle,113,51.157076,71.42958,Normal,Low,2.91
15620,2024-12-30 19:46:22,Car,1,51.195544,71.394687,Normal,Low,7.35
15621,2024-12-30 20:27:28,Car,91,51.12783,71.503538,Normal,Low,11.46
15622,2024-12-30 21:20:10,Truck,76,51.153082,71.533807,Normal,Low,26.23
15623,2024-12-30 22:06:40,Bicycle,116,51.189877,71.333038,Normal,Low,31.13
15624,2024-12-30 22:24:42,Motorcycle,112,51.149144,71.555789,Normal,Low,42.05
15625,2024-12-30 22:42:11,Car,63,51.116951,71.569362,Normal,Low,50.42
15626,2024-12-30 23:28:13,Truck,5,51.137954,71.530151,Normal,Low,63.56
15627,2024-12-31 00:03:50,Bicycle,39,51.168063,71.395816,Normal,Low,65.13
15628,2024-12-31 00:16:58,Bicycle,47,51.118845,71.466969,Normal,Low,72.31
15629,2024-12-31 02:00:50,Truck,66,51.131215,71.372732,Congestion,High,133.35
15630,2024-12-31 03:59:05,Car,11,51.146067,71.529729,Normal,Low,72.5
15631,2024-12-31 04:08:17,Bicycle,43,51.136301,71.55729,Normal,Low,74.98
15632,2024-12-31 07:11:30,Motorcycle,79,51.165148,71.475089,Normal,Low,63.37
15633,2024-12-31 08:05:05,Car,47,51.161072,71.410416,Normal,Low,54.11
15634,2024-12-31 08:08:12,Truck,100,51.14081,71.426825,Normal,Low,55.78
15635,2024-12-31 08:12:30,Car,44,51.123133,71.475503,Normal,Low,59.19
15636,2024-12-31 08:20:32,Bus,87,51.172355,71.440794,Normal,Low,60.15
15637,2024-12-31 08:24:52,Bicycle,25,51.105163,71.48655,Normal,Low,57.36
15638,2024-12-31 08:30:19,Truck,14,51.103737,71.454384,Normal,Low,59.13
15639,2024-12-31 08:32:22,Motorcycle,85,51.147864,71.35058,Normal,Low,63.28
15640,2024-12-31 09:11:13,Car,17,51.175535,71.409802,Accident,High,108.52
15641,2024-12-31 09:12:49,Truck,22,51.131022,71.448846,Normal,Low,59.35
15642,2024-12-31 09:20:21,Truck,55,51.183728,71.422003,Normal,Low,59.66
15643,2024-12-31 09:27:30,Bicycle,31,51.148593,71.564813,Normal,Low,60.73
15644,2024-12-31 09:30:10,Bicycle,103,51.135127,71.567838,Normal,Low,65.05
15645,2024-12-31 09:45:51,Truck,4,51.088643,71.488624,Normal,Low,60.46
15646,2024-12-31 11:08:27,Motorcycle,103,51.194066,71.399524,Normal,Low,71.92
15647,2024-12-31 11:29:51,Truck,83,51.12122,71.490819,Normal,Low,65.19
15648,2024-12-31 11:33:14,Motorcycle,45,51.122715,71.431335,Normal,Low,70.62
15649,2024-12-31 12:07:30,Bicycle,104,51.102187,71.429118,Normal,Low,65.6
15650,2024-12-31 12:31:44,Motorcycle,33,51.151667,71.542218,Normal,Low,65.07
15651,2024-12-31 12:42:33,Bus,92,51.220147,71.387382,Normal,Low,62.43
15652,2024-12-31 13:24:01,Bicycle,108,51.077902,71.431362,Normal,Low,58.68
15653,2024-12-31 14:00:14,Bicycle,85,51.166102,71.503514,Normal,Low,57.72
15654,2024-12-31 14:01:57,Truck,33,51.106576,71.43113,Normal,Low,56.03
15655,2024-12-31 14:31:10,Bus,32,51.182977,71.45559,Normal,Low,47.75
15656,2024-12-31 16:11:21,Truck,22,51.17539,71.3992,Normal,Low,23.18
15657,2024-12-31 16:20:59,Motorcycle,119,51.152204,71.446259,Normal,Low,22.75
15658,2024-12-31 16:41:14,Motorcycle,120,51.148791,71.375166,Accident,Low,38.04
15659,2024-12-31 16:54:54,Motorcycle,85,51.129811,71.456538,Normal,Low,8.47
15660,2024-12-31 17:12:11,Bicycle,57,51.175775,71.407316,Normal,Low,11.92
15661,2024-12-31 17:13:46,Motorcycle,95,51.148385,71.385217,Normal,Low,8.25
15662,2024-12-31 17:17:27,Truck,69,51.160112,71.470925,Normal,Low,8.22
15663,2024-12-31 17:23:37,Car,117,51.131294,71.384651,Normal,Low,3.39
15664,2024-12-31 17:32:25,Bus,26,51.101551,71.385033,Normal,Low,1.47
15665,2024-12-31 17:40:26,Bus,49,51.179742,71.440657,Sudden De-celeration,Low,34.51
15666,2024-12-31 17:40:29,Motorcycle,30,51.170402,71.385915,Normal,Low,10.0
15667,2024-12-31 17:50:06,Bus,26,51.140511,71.480249,Normal,Low,7.65
15668,2024-12-31 18:03:27,Motorcycle,29,51.176397,71.394844,Normal,Low,7.41
15669,2024-12-31 18:17:54,Bus,89,51.094932,71.447644,Normal,Low,0.84
15670,2024-12-31 18:33:01,Bus,35,51.147182,71.423248,Normal,Low,9.32
15671,2024-12-31 18:37:44,Motorcycle,7,51.102164,71.422519,Normal,Low,1.77
15672,2024-12-31 18:40:18,Car,3,51.126278,71.395781,Normal,Low,7.97
15673,2024-12-31 18:42:14,Bicycle,11,51.121397,71.474325,Normal,Low,3.5
15674,2024-12-31 18:52:24,Bus,76,51.155468,71.454368,Normal,Low,6.48
15675,2024-12-31 19:21:05,Car,106,51.177436,71.42519,Normal,Low,5.15
15676,2024-12-31 20:26:52,Motorcycle,72,51.138703,71.395466,Normal,Low,7.89
15677,2024-12-31 20:57:33,Bus,102,51.147853,71.496423,Normal,Low,17.67
15678,2024-12-31 21:08:04,Bicycle,32,51.111042,71.463946,Normal,Low,21.8
15679,2024-12-31 21:50:20,Motorcycle,24,51.128059,71.599027,Sudden De-celeration,Medium,62.92
15680,2024-12-31 22:08:51,Car,1,51.125792,71.437869,Normal,Low,34.09
15681,2024-12-31 22:19:04,Motorcycle,108,51.096214,71.45096,Normal,Low,34.99
15682,2024-12-31 23:28:54,Motorcycle,100,51.111658,71.461366,Normal,Low,56.88
15683,2024-12-31 23:29:15,Motorcycle,118,51.146352,71.403941,Normal,Low,63.14
15684,2024-12-31 23:31:49,Bicycle,21,51.167639,71.444396,Normal,Low,63.13
15685,2025-01-01 00:41:41,Car,58,51.158009,71.47679,Normal,Low,79.81
15686,2025-01-01 00:44:10,Truck,63,51.126849,71.463996,Normal,Low,77.96
15687,2025-01-01 01:24:52,Bus,42,51.119791,71.503374,Normal,Low,83.05
15688,2025-01-01 01:52:34,Bus,50,51.121834,71.437128,Normal,Low,83.78
15689,2025-01-01 01:54:57,Car,90,51.134713,71.468126,Normal,Low,85.24
15690,2025-01-01 02:49:43,Bus,63,51.161988,71.410145,Normal,Low,79.83
15691,2025-01-01 03:19:48,Motorcycle,57,51.150564,71.420104,Normal,Low,82.42
15692,2025-01-01 03:30:27,Motorcycle,60,51.127613,71.405388,Normal,Low,78.79
15693,2025-01-01 03:35:45,Bus,73,51.147439,71.371141,Normal,Low,77.83
15694,2025-01-01 03:45:04,Truck,115,51.142115,71.526397,Normal,Low,78.39
15695,2025-01-01 03:52:06,Motorcycle,100,51.160568,71.469645,Normal,Low,81.16
15696,2025-01-01 04:23:00,Car,19,51.151437,71.543192,Normal,Low,76.81
15697,2025-01-01 04:48:07,Truck,109,51.184359,71.347849,Accident,High,127.55
15698,2025-01-01 05:23:39,Car,8,51.163378,71.409734,Normal,Low,71.81
15699,2025-01-01 06:09:49,Truck,50,51.118734,71.44102,Normal,Low,64.93
15700,2025-01-01 06:39:28,Motorcycle,59,51.203772,71.408428,Normal,Low,59.65
15701,2025-01-01 06:39:46,Bicycle,116,51.163918,71.438377,Normal,Low,57.31
15702,2025-01-01 07:10:34,Motorcycle,96,51.120754,71.412152,Normal,Low,57.59
15703,2025-01-01 07:19:51,Truck,21,51.144972,71.383925,Normal,Low,54.05
15704,2025-01-01 07:38:04,Truck,4,51.147925,71.347692,Normal,Low,57.87
15705,2025-01-01 08:04:13,Truck,106,51.178042,71.43072,Normal,Low,58.73
15706,2025-01-01 08:05:01,Bicycle,17,51.113163,71.511687,Normal,Low,59.48
15707,2025-01-01 08:10:04,Bicycle,57,51.117763,71.462,Normal,Low,60.83
15708,2025-01-01 08:24:48,Motorcycle,78,51.163563,71.472045,Normal,Low,59.76
15709,2025-01-01 08:35:32,Car,112,51.142828,71.514023,Normal,Low,54.26
15710,2025-01-01 08:36:41,Bicycle,33,51.133845,71.57741,Normal,Low,59.25
15711,2025-01-01 08:39:44,Truck,2,51.209082,71.386948,Normal,Low,61.76
15712,2025-01-01 08:49:00,Car,47,51.168345,71.3954,Normal,Low,59.41
15713,2025-01-01 08:51:16,Car,56,51.151366,71.419099,Normal,Low,58.92
15714,2025-01-01 08:51:21,Bicycle,93,51.150473,71.56933,Sudden De-celeration,High,88.62
15715,2025-01-01 08:58:11,Bus,6,51.169751,71.49381,Normal,Low,64.9
15716,2025-01-01 09:00:34,Truck,13,51.158571,71.462695,Normal,Low,60.84
15717,2025-01-01 09:05:11,Bicycle,6,51.138693,71.443497,Normal,Low,56.21
15718,2025-01-01 09:16:28,Motorcycle,17,51.158366,71.443326,Normal,Low,61.15
15719,2025-01-01 09:35:44,Car,100,51.097055,71.416544,Normal,Low,64.54
15720,2025-01-01 09:50:09,Car,49,51.149788,71.444594,Normal,Low,63.65
15721,2025-01-01 09:51:38,Motorcycle,16,51.108679,71.504031,Sudden De-celeration,High,84.02
15722,2025-01-01 10:38:12,Bicycle,44,51.159306,71.429164,Normal,Low,65.83
15723,2025-01-01 10:56:43,Bicycle,119,51.167526,71.444805,Normal,Low,70.08
15724,2025-01-01 12:00:41,Bicycle,50,51.111503,71.51186,Normal,Low,67.92
15725,2025-01-01 12:10:08,Motorcycle,32,51.178782,71.533893,Congestion,High,139.42
15726,2025-01-01 12:18:58,Bus,42,51.131749,71.485859,Normal,Low,69.09
15727,2025-01-01 13:12:38,Bicycle,22,51.188389,71.452794,Normal,Low,58.35
15728,2025-01-01 13:45:16,Bus,60,51.148015,71.503189,Normal,Low,60.11
15729,2025-01-01 14:10:51,Bicycle,3,51.152265,71.491818,Normal,Low,47.12
15730,2025-01-01 14:11:22,Bus,51,51.130924,71.448506,Normal,Low,50.29
15731,2025-01-01 14:16:40,Motorcycle,25,51.175774,71.407415,Normal,Low,49.74
15732,2025-01-01 14:24:13,Truck,79,51.142114,71.485317,Normal,Low,46.44
15733,2025-01-01 16:02:00,Bicycle,22,51.1332,71.383189,Congestion,High,78.51
15734,2025-01-01 16:51:52,Motorcycle,4,51.14519,71.576334,Normal,Low,13.73
15735,2025-01-01 17:02:23,Truck,100,51.158997,71.44247,Normal,Low,10.1
15736,2025-01-01 17:11:44,Truck,2,51.179192,71.42344,Normal,Low,5.99
15737,2025-01-01 17:15:59,Bus,76,51.132883,71.459522,Normal,Low,13.2
15738,2025-01-01 17:19:37,Truck,4,51.132068,71.508297,Normal,Low,7.69
15739,2025-01-01 17:37:36,Bicycle,33,51.099559,71.429523,Congestion,Medium,74.07
15740,2025-01-01 17:46:01,Motorcycle,82,51.164219,71.449621,Congestion,High,99.92
15741,2025-01-01 17:47:03,Car,100,51.130133,71.454491,Normal,Low,1.36
15742,2025-01-01 17:52:12,Motorcycle,39,51.133656,71.578586,Normal,Low,2.3
15743,2025-01-01 18:03:18,Bicycle,96,51.18535,71.352887,Normal,Low,7.05
15744,2025-01-01 18:05:04,Motorcycle,90,51.136409,71.519763,Normal,Low,5.53
15745,2025-01-01 18:12:20,Bus,10,51.13232,71.436667,Normal,Low,7.89
15746,2025-01-01 18:16:38,Bicycle,13,51.161291,71.40456,Normal,Low,0.01
15747,2025-01-01 18:19:26,Bicycle,63,51.160589,71.410559,Normal,Low,1.99
15748,2025-01-01 18:27:43,Bicycle,31,51.128767,71.439237,Normal,Low,3.28
15749,2025-01-01 18:42:28,Motorcycle,8,51.173008,71.439554,Normal,Low,4.56
15750,2025-01-01 18:58:52,Car,108,51.135313,71.422953,Normal,Low,0.79
15751,2025-01-01 20:09:07,Motorcycle,11,51.141,71.47611,Normal,Low,2.85
15752,2025-01-01 20:29:07,Motorcycle,120,51.145663,71.425734,Normal,Low,8.15
15753,2025-01-01 21:28:29,Bus,35,51.16159,71.373508,Normal,Low,26.46
15754,2025-01-01 22:50:59,Truck,95,51.108601,71.510643,Normal,Low,44.73
15755,2025-01-01 23:44:17,Bus,102,51.105344,71.457155,Normal,Low,65.17
15756,2025-01-01 23:48:47,Bus,98,51.146774,71.551798,Normal,Low,64.91
15757,2025-01-02 00:51:54,Bicycle,29,51.16381,71.479843,Normal,Low,75.88
15758,2025-01-02 01:10:12,Bus,11,51.130082,71.433198,Normal,Low,82.92
15759,2025-01-02 01:11:48,Bus,76,51.208615,71.381025,Normal,Low,78.24
15760,2025-01-02 01:13:02,Car,94,51.144484,71.428923,Normal,Low,79.26
15761,2025-01-02 01:43:47,Bicycle,83,51.191858,71.406988,Congestion,High,166.2
15762,2025-01-02 01:44:00,Car,17,51.120103,71.497901,Normal,Low,77.56
15763,2025-01-02 02:06:07,Bus,34,51.152534,71.414269,Normal,Low,81.46
15764,2025-01-02 02:58:43,Car,37,51.151926,71.441236,Normal,Low,79.59
15765,2025-01-02 03:03:39,Motorcycle,47,51.143155,71.515685,Normal,Low,83.8
15766,2025-01-02 03:13:30,Car,59,51.185534,71.381826,Accident,High,118.55
15767,2025-01-02 03:58:37,Truck,30,51.151729,71.418643,Normal,Low,75.46
15768,2025-01-02 05:05:09,Bicycle,17,51.131938,71.58879,Normal,Low,66.65
15769,2025-01-02 05:11:39,Truck,60,51.141967,71.485434,Normal,Low,72.87
15770,2025-01-02 05:49:15,Car,8,51.151281,71.543854,Normal,Low,64.47
15771,2025-01-02 07:06:10,Motorcycle,74,51.127887,71.432214,Normal,Low,56.62
15772,2025-01-02 07:19:18,Truck,8,51.178224,71.34166,Normal,Low,57.01
15773,2025-01-02 07:23:39,Bus,75,51.151135,71.544468,Normal,Low,53.46
15774,2025-01-02 08:11:17,Car,119,51.100687,71.452577,Normal,Low,62.92
